url	download_complete
www.ics.uci.edu/%7Emagda/Projects/VIP.html	complete
mhcid.ics.uci.edu/people/industry-advisory-board	complete
ngs.ics.uci.edu/most-indian-grads-unemployable	complete
www.ics.uci.edu/~vpalepu/2014/10/06/Attended-ASE-2014.html	complete
ngs.ics.uci.edu/blog/page/79	complete
ngs.ics.uci.edu/blog/page/78	complete
mcs.ics.uci.edu/career/additional-skills-resources	complete
ngs.ics.uci.edu/blog/page/73	complete
ngs.ics.uci.edu/blog/page/72	complete
ngs.ics.uci.edu/echronicles	complete
ngs.ics.uci.edu/blog/page/70	complete
sli.ics.uci.edu/video/cs178/Lecture21.html	complete
ngs.ics.uci.edu/blog/page/162	complete
ngs.ics.uci.edu/blog/page/75	complete
ngs.ics.uci.edu/blog/page/74	complete
ngs.ics.uci.edu/category/general-updates/page/46	complete
ngs.ics.uci.edu/category/general-updates/page/47	complete
ngs.ics.uci.edu/category/general-updates/page/44	complete
ngs.ics.uci.edu/category/general-updates/page/45	complete
ngs.ics.uci.edu/category/general-updates/page/42	complete
ngs.ics.uci.edu/category/general-updates/page/43	complete
ngs.ics.uci.edu/category/general-updates/page/40	complete
ngs.ics.uci.edu/category/general-updates/page/41	complete
www.ics.uci.edu/~feldman/LEC14.htm	complete
ngs.ics.uci.edu/scientific-reviews-pagerank	complete
www.ics.uci.edu/~kay/courses/31/f16.html	complete
ngs.ics.uci.edu/picture-search-at-ask	complete
ngs.ics.uci.edu/tag/experience-sharing	complete
ngs.ics.uci.edu/category/general-updates/page/48	complete
ngs.ics.uci.edu/blog/page/165	complete
computableplant.ics.uci.edu/papers/2004-KumarBentleyAbstract.html	complete
ngs.ics.uci.edu/blog/page/45	complete
ngs.ics.uci.edu/category/technical-thoughts/page/68	complete
cml.ics.uci.edu/2006/08/2006_chenligoogle2006	complete
ngs.ics.uci.edu/category/technical-thoughts/page/66	complete
ngs.ics.uci.edu/category/technical-thoughts/page/67	complete
ngs.ics.uci.edu/category/technical-thoughts/page/64	complete
ngs.ics.uci.edu/category/technical-thoughts/page/65	complete
ngs.ics.uci.edu/category/technical-thoughts/page/62	complete
ngs.ics.uci.edu/category/technical-thoughts/page/63	complete
ngs.ics.uci.edu/category/technical-thoughts/page/60	complete
ngs.ics.uci.edu/category/technical-thoughts/page/61	complete
ngs.ics.uci.edu/category/experiential-computing/page/10	complete
ngs.ics.uci.edu/category/experiential-computing/page/11	complete
ngs.ics.uci.edu/category/experiential-computing/page/12	complete
ngs.ics.uci.edu/category/experiential-computing/page/13	complete
ngs.ics.uci.edu/category/experiential-computing/page/14	complete
ngs.ics.uci.edu/category/experiential-computing/page/15	complete
ngs.ics.uci.edu/category/experiential-computing/page/16	complete
ngs.ics.uci.edu/category/experiential-computing/page/17	complete
ngs.ics.uci.edu/category/experiential-computing/page/18	complete
ngs.ics.uci.edu/category/experiential-computing/page/19	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/Ch5WinBUGScode.odc	complete
www.ics.uci.edu/~chair/opfac.html	complete
ngs.ics.uci.edu/video-sharing	complete
www.ics.uci.edu/%7Ewelling/index.html	complete
sdcl.ics.uci.edu/2011/10/902	complete
www.ics.uci.edu/~kay/courses/398b/refs.html	complete
www.ics.uci.edu/~mshmueli	complete
www.ics.uci.edu/~kay/courses/i41/hw/pair.html	complete
gats.ics.uci.edu/tracker/index.php	complete
ngs.ics.uci.edu/smarter-planet-by-ibm	complete
ngs.ics.uci.edu/the-worst-part-of-a-vacation	complete
sli.ics.uci.edu/PmWiki/ConditionalMarkup	complete
ngs.ics.uci.edu/author/ramesh/page/175	complete
ngs.ics.uci.edu/nagpur-trip-2007	complete
ngs.ics.uci.edu/talking-in-color	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab8.html	complete
www.ics.uci.edu/~xzhu/face	complete
ngs.ics.uci.edu/search-center-at-berkeley	complete
www.ics.uci.edu/~yyang8/research/layers/index.html	complete
www.ics.uci.edu/CRR	complete
ngs.ics.uci.edu/visual-info-retrieval	complete
www.ics.uci.edu/~stasio/winter06/ics22H.html	complete
ngs.ics.uci.edu/other-india	complete
ngs.ics.uci.edu/about-ramesh	complete
sdcl.ics.uci.edu/2012/10/welcome-sergio	complete
www.ics.uci.edu/%7esysarch	complete
www.ics.uci.edu/~cbdaviso/ics153/fall98/chapter4/chap4.htm	complete
ngs.ics.uci.edu/computer-vision-in-computing	complete
www.ics.uci.edu/~jutts/110-201	complete
evoke.ics.uci.edu/newsite?page_id=225	complete
sli.ics.uci.edu/Projects/Vision	complete
wics.ics.uci.edu/wics-study-session	complete
emj.ics.uci.edu/papers/cognition-papers	complete
sli.ics.uci.edu/Profiles/RecentChanges	complete
www.ics.uci.edu/~redmiles/ics104-WQ06/assignments/assignment1.htm	complete
cml.ics.uci.edu/2007/08/2007_igbgrant	complete
www.ics.uci.edu/~kay/scheme/infx-tunes.rkt	complete
ngs.ics.uci.edu/privacy-preserving-cameras	complete
www.ics.uci.edu/ugrad/courses/index.php	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/IL1bData.txt	complete
ngs.ics.uci.edu/category/technical-thoughts/page/80	complete
ngs.ics.uci.edu/category/technical-thoughts/page/81	complete
ngs.ics.uci.edu/partners	complete
www.ics.uci.edu/%7etheory	complete
ngs.ics.uci.edu/author/ramesh/page/78	complete
ngs.ics.uci.edu/author/ramesh/page/79	complete
ngs.ics.uci.edu/author/ramesh/page/74	complete
ngs.ics.uci.edu/author/ramesh/page/75	complete
ngs.ics.uci.edu/author/ramesh/page/76	complete
ngs.ics.uci.edu/author/ramesh/page/77	complete
ngs.ics.uci.edu/author/ramesh/page/70	complete
ngs.ics.uci.edu/author/ramesh/page/71	complete
ngs.ics.uci.edu/author/ramesh/page/72	complete
ngs.ics.uci.edu/author/ramesh/page/73	complete
sdcl.ics.uci.edu/2015/03/paper-accepted-in-msr-2015	complete
www.ics.uci.edu/~redmiles/ics104-WQ06	complete
ngs.ics.uci.edu/unemployable-mba-graduates	complete
malek.ics.uci.edu	complete
www.ics.uci.edu/~feldman/lec4F00.html	complete
ngs.ics.uci.edu/3d-movies	complete
cwicsocal18.ics.uci.edu/participate	complete
www.ics.uci.edu/%7Edsm/project/signal/index.html	complete
www.ics.uci.edu/~rares	complete
ngs.ics.uci.edu/sharing-your-photos-fotonaut	complete
ngs.ics.uci.edu/category/general-updates/page/50	complete
cml.ics.uci.edu/2006/03/2006_muriaward	complete
www.ics.uci.edu/~sforouza	complete
www.ics.uci.edu/~kay/courses/i42/w12.fxrq.html	complete
ngs.ics.uci.edu/blog/page/47	complete
www.ics.uci.edu/%7Emajumder/contrastcode/codecontrast.html	complete
www.ics.uci.edu/~vpalepu/blog.html	complete
www.ics.uci.edu/~kay/scheme/restaurants4.scm	complete
www.ics.uci.edu/~feldman/LEC05.htm	complete
www.ics.uci.edu/Arcadia/Teamware/docs/packages.html	complete
www.ics.uci.edu/~develop	complete
ngs.ics.uci.edu/seraja-software	complete
ngs.ics.uci.edu/ipl-tournament-in-india	complete
ngs.ics.uci.edu/cameras-will-recognize-you	complete
ngs.ics.uci.edu/category/technical-thoughts/page/8	complete
mcs.ics.uci.edu/contact-us	complete
www.ics.uci.edu/~vpalepu/2013/11/14/Attending-ASE-2013.html	complete
www.ics.uci.edu/~stasio/spring04/ics180.html	complete
ngs.ics.uci.edu/category/general-updates/page/56	complete
wics.ics.uci.edu/event/facebook-event-with-icssc	complete
ngs.ics.uci.edu/in-bali	complete
ngs.ics.uci.edu/maps-getting-richer	complete
ngs.ics.uci.edu/indian-wedding-2	complete
www.ics.uci.edu/~nmdo	complete
ngs.ics.uci.edu/category/prospecting-information	complete
sli.ics.uci.edu/PmWiki/PageTextVariables	complete
www.ics.uci.edu/~ihler	complete
cradl.ics.uci.edu?page_id=7	complete
sli.ics.uci.edu/PmWiki/CreatingNewPages	complete
www.ics.uci.edu/grad/admissions/index.php	complete
ngs.ics.uci.edu/blog/page/217	complete
ngs.ics.uci.edu/tag/instagram	complete
ngs.ics.uci.edu/words-atoms-of-semantics	complete
www.ics.uci.edu/~dvk/pub/VLDB02_dvk.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/FEVdataAge10to19.txt	complete
www.ics.uci.edu/pub/arch	complete
wics.ics.uci.edu/wics-mentorship-program	complete
www.ics.uci.edu/~yunh	complete
www.ics.uci.edu/~gts	complete
sdcl.ics.uci.edu/research/codeexchange	complete
ngs.ics.uci.edu/social-networking-is-ephemeral	complete
sdcl.ics.uci.edu/2012/12/michele-thanks	complete
www.ics.uci.edu/~kay/courses/31/pair.html	complete
www.ics.uci.edu/~cs122b	complete
emj.ics.uci.edu?page_id=427	complete
ngs.ics.uci.edu/more-video-coming	complete
sli.ics.uci.edu/PmWiki/AccessKeys	complete
asterix.ics.uci.edu/publications.html	complete
www.ics.uci.edu/%7Emagda/cs620/presentationsOG.html	complete
wics.ics.uci.edu/about-us	complete
www.ics.uci.edu/~alspaugh	complete
www.ics.uci.edu/Arcadia/Teamware/demo/info.html	complete
ngs.ics.uci.edu/young-engineering-students	complete
sli.ics.uci.edu/PmWiki/Security	complete
www.ics.uci.edu/Arcadia/Teamware/teamware.html	complete
ngs.ics.uci.edu/search-on-phones	complete
ngs.ics.uci.edu/blog/page/42	complete
sdcl.ics.uci.edu/2015/02/welcome-martin	complete
ngs.ics.uci.edu/category/general-updates/page/3	complete
ngs.ics.uci.edu/author/ramesh/page/132	complete
ngs.ics.uci.edu/author/ramesh/page/133	complete
ngs.ics.uci.edu/author/ramesh/page/130	complete
ngs.ics.uci.edu/author/ramesh/page/131	complete
ngs.ics.uci.edu/author/ramesh/page/136	complete
ngs.ics.uci.edu/author/ramesh/page/137	complete
ngs.ics.uci.edu/author/ramesh/page/134	complete
ngs.ics.uci.edu/author/ramesh/page/135	complete
www.ics.uci.edu/~stasio/Papers/cjt04-abs.html	complete
ngs.ics.uci.edu/author/ramesh/page/138	complete
ngs.ics.uci.edu/author/ramesh/page/139	complete
ngs.ics.uci.edu/3d-tv-a-new-version	complete
ngs.ics.uci.edu/landmarks-in-life	complete
wics.ics.uci.edu/android-app-rewards	complete
sconce.ics.uci.edu/134-W15	complete
www.ics.uci.edu/grad/degrees/degree_cs.php	complete
wics.ics.uci.edu/author/admin/page/6	complete
wics.ics.uci.edu/author/admin/page/5	complete
wics.ics.uci.edu/author/admin/page/4	complete
wics.ics.uci.edu/author/admin/page/3	complete
ngs.ics.uci.edu/progress-in-mkrishi-project	complete
sdcl.ics.uci.edu/category/news/page/2	complete
wics.ics.uci.edu/category/init-together	complete
ngs.ics.uci.edu/author/ramesh/page/13	complete
sli.ics.uci.edu/Classes-CS178-Notes/Bagging	complete
ngs.ics.uci.edu/web-20-hype	complete
ngs.ics.uci.edu/whats-here-on-google-maps	complete
www.ics.uci.edu/grad/degrees/index.php	complete
www.ics.uci.edu/~gcounsel	complete
www.ics.uci.edu/%7Etaylor	complete
www.ics.uci.edu/community/news/articles/view_article?id=321	complete
www.ics.uci.edu/~mlichman	complete
www.ics.uci.edu/~cs224	complete
ngs.ics.uci.edu/death-to-folders	complete
sli.ics.uci.edu/Classes/2015W-273a	complete
www.ics.uci.edu/~rnuray	complete
ngs.ics.uci.edu/indias-education-system	complete
www.ics.uci.edu/~ziv/diss/abstractpaper/abstractpaper.html	complete
www.ics.uci.edu/~dvk/pub/SPIE04_dvk.html	complete
ngs.ics.uci.edu/towards-telepresence	complete
ngs.ics.uci.edu/category/experiential-computing/page/25	complete
ngs.ics.uci.edu/author/ramesh/page/203	complete
ngs.ics.uci.edu/privacy-and-security	complete
www.ics.uci.edu/~liang	complete
ngs.ics.uci.edu/eventweb-towards-events	complete
sli.ics.uci.edu/video/cs274a/Lecture20.html	complete
evoke.ics.uci.edu/matthew-bietz	complete
mondego.ics.uci.edu/projects/SourcererCC	complete
ngs.ics.uci.edu/tag/katango	complete
ngs.ics.uci.edu/back-to-cyber-1	complete
cradl.ics.uci.edu/category/cradl-news	complete
ngs.ics.uci.edu/category/technical-thoughts/page/50	complete
ngs.ics.uci.edu/future-storytelling	complete
www.ics.uci.edu/grad/courses/details.php?id=110	complete
cml.ics.uci.edu/2014/01/winter-2014	complete
www.ics.uci.edu/~gghiasi	complete
ngs.ics.uci.edu/author/ramesh/page/108	complete
ngs.ics.uci.edu/indian-sentiments-in-cricket	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab8.html	complete
sli.ics.uci.edu/PmWiki/BlockMarkup	complete
awareness.ics.uci.edu/~ariadne	complete
ngs.ics.uci.edu/category/experiential-computing/page/22	complete
cradl.ics.uci.edu?page_id=104	complete
mhcid.ics.uci.edu/admissions/costs-and-financial-aid	complete
wics.ics.uci.edu/contact	complete
ngs.ics.uci.edu/planetary-skin	complete
ngs.ics.uci.edu/blog/page/139	complete
ngs.ics.uci.edu/blog/page/138	complete
wics.ics.uci.edu/socal-edison-info-session	complete
ngs.ics.uci.edu/osito-the-cutest-thing	complete
ngs.ics.uci.edu/blog/page/133	complete
ngs.ics.uci.edu/blog/page/132	complete
ngs.ics.uci.edu/blog/page/131	complete
ngs.ics.uci.edu/blog/page/130	complete
ngs.ics.uci.edu/blog/page/137	complete
ngs.ics.uci.edu/blog/page/136	complete
ngs.ics.uci.edu/context-in-computer-vision	complete
ngs.ics.uci.edu/blog/page/134	complete
ngs.ics.uci.edu/blog/page/142	complete
www.ics.uci.edu/~lmartie/GAIA/GAIA.html	complete
ngs.ics.uci.edu/bangalore-hotels	complete
auge.ics.uci.edu/sln	complete
www.ics.uci.edu/~lcampos	complete
ngs.ics.uci.edu/united-india	complete
ngs.ics.uci.edu/author/ramesh/page/101	complete
wics.ics.uci.edu/photo-jan-08-18-39-43-2	complete
evoke.ics.uci.edu/newsite?page_id=114	complete
evoke.ics.uci.edu/newsite?page_id=116	complete
ngs.ics.uci.edu/author/ramesh/page/100	complete
sli.ics.uci.edu/AIML	complete
ngs.ics.uci.edu/category/technical-thoughts/page/20	complete
evoke.ics.uci.edu/newsite?page_id=112	complete
emj.ics.uci.edu/about	complete
sli.ics.uci.edu/AIStats/RecentChanges	complete
www.ics.uci.edu/~stasio/winter06/lab5/Event.java	complete
sli.ics.uci.edu/PmWiki/WikiAdministrator	complete
ngs.ics.uci.edu/computational-journalism-day-1	complete
evoke.ics.uci.edu/newsite?page_id=118	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/week09IP/131MusicLegaIissues.txt	complete
ngs.ics.uci.edu/author/ramesh/page/106	complete
www.ics.uci.edu/~chenli/sigmod07ugrad	complete
ngs.ics.uci.edu/blog/page/143	complete
sli.ics.uci.edu/video/cs274a/Lecture11.html	complete
cradl.ics.uci.edu?page_id=149	complete
asterix.ics.uci.edu/index.html	complete
www.ics.uci.edu/ugrad/degrees/index.php	complete
ngs.ics.uci.edu/eventweb-article	complete
sli.ics.uci.edu/Classes/2012S-274b-ProjectIdeas	complete
ngs.ics.uci.edu/sobering-data	complete
www.ics.uci.edu/faculty/area/area_ai.php	complete
ngs.ics.uci.edu/blog/page/228	complete
wics.ics.uci.edu/grace-hopper-celebration-2013	complete
ngs.ics.uci.edu/category/technical-thoughts/page/75	complete
wics.ics.uci.edu/grace-hopper-celebration-2014	complete
www.ics.uci.edu/~vpalepu/2013/02/23/Git-Notes.html	complete
ngs.ics.uci.edu/photographs	complete
www.ics.uci.edu/~lmartie/education/mutual_attraction_trails	complete
sli.ics.uci.edu/Classes/2012F-178	complete
wics.ics.uci.edu/author/hitekpnai	complete
mailman.ics.uci.edu/pipermail/insa-news	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch1/CowAbortionData.txt	complete
sli.ics.uci.edu/PmWiki/SitePageActions	complete
www.isg.ics.uci.edu	complete
ngs.ics.uci.edu/grand-challenge-for-ai	complete
ngs.ics.uci.edu/computing-in-100-bc	complete
www.ics.uci.edu/%7Egts/students.html	complete
sli.ics.uci.edu/extras/cs178/NNet_Demo.html	complete
ngs.ics.uci.edu/immersive-world-cup-football	complete
www.ics.uci.edu/~redmiles/inf143-SQ09	complete
ngs.ics.uci.edu/category/technical-thoughts/page/26	complete
grape.ics.uci.edu/wiki/fr	complete
www.ics.uci.edu/~chair/aboutirvine.html	complete
ngs.ics.uci.edu/blog/page/141	complete
cml.ics.uci.edu/category/news	complete
www.ics.uci.edu/~vpalepu/projects.html	complete
archive.ics.uci.edu/ml/datasets/CalIt2+Building+People+Counts	complete
www.ics.uci.edu/~rdiazgar	complete
www.ics.uci.edu/~dvk/pub/SIGMOD09_dvk.html	complete
ngs.ics.uci.edu/category/experiential-computing/page/7	complete
mailman.ics.uci.edu/mailman/listinfo/cml	complete
ngs.ics.uci.edu/hightech-in-japan-toilets	complete
wics.ics.uci.edu/adobe-info-session	complete
www.ics.uci.edu/~redmiles/schedule.html	complete
ngs.ics.uci.edu/category/entrepreneurism/page/9	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab4.html	complete
ngs.ics.uci.edu/tag/foodtech	complete
ngs.ics.uci.edu/living-in-singapore	complete
ngs.ics.uci.edu/faceweb	complete
ngs.ics.uci.edu/the-power-of-nature	complete
ngs.ics.uci.edu/tag/data-driven-story	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab3.html	complete
mcs.ics.uci.edu/current-students/once-admitted/orientation	complete
www.ics.uci.edu/~kay/courses/i42/hw/labE.html	complete
ngs.ics.uci.edu/category/entrepreneurism/page/5	complete
ngs.ics.uci.edu/excellence-in-singapore-but	complete
www.ics.uci.edu/%7Ewscacchi/Papers/KnowledgeWeb	complete
www.ics.uci.edu/~softtest/prodag.html	complete
sdcl.ics.uci.edu/page/2	complete
sdcl.ics.uci.edu/page/3	complete
sdcl.ics.uci.edu/page/4	complete
www.ics.uci.edu/~kay/courses/i42/wildride/data/customers2.txt	complete
sdcl.ics.uci.edu/page/6	complete
sdcl.ics.uci.edu/page/7	complete
sdcl.ics.uci.edu/page/8	complete
sdcl.ics.uci.edu/page/9	complete
www.ics.uci.edu/~lalehj	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch12/LeukemiaData.txt	complete
www.ics.uci.edu/~nlopezgi	complete
ngs.ics.uci.edu/blog/page/46	complete
ngs.ics.uci.edu/tag/big-data/page/4	complete
ngs.ics.uci.edu/blog/page/44	complete
www.ics.uci.edu/~nshantha	complete
ngs.ics.uci.edu/google-hires	complete
ngs.ics.uci.edu/blog/page/43	complete
ngs.ics.uci.edu/blog/page/40	complete
ngs.ics.uci.edu/blog/page/41	complete
www.ics.uci.edu/~cplee	complete
www.ics.uci.edu/~rostami1	complete
sli.ics.uci.edu/Code/MxObjects	complete
www.ics.uci.edu/~feldman/LEC06.htm	complete
vision.ics.uci.edu/sccv/2009	complete
ngs.ics.uci.edu/blog/page/49	complete
ngs.ics.uci.edu/category/general-updates/page/59	complete
ngs.ics.uci.edu/category/general-updates/page/58	complete
ngs.ics.uci.edu/honorary-professorship	complete
cml.ics.uci.edu/2008/09/2008_networkgrant	complete
cml.ics.uci.edu/2007/04/2007_baldiaaai	complete
ngs.ics.uci.edu/category/general-updates/page/51	complete
www.ics.uci.edu/%7Elab	complete
ngs.ics.uci.edu/category/general-updates/page/53	complete
ngs.ics.uci.edu/category/general-updates/page/52	complete
ngs.ics.uci.edu/category/general-updates/page/55	complete
ngs.ics.uci.edu/category/general-updates/page/54	complete
ngs.ics.uci.edu/category/general-updates/page/57	complete
www.ics.uci.edu/~feldman/LEC07.htm	complete
www.ics.uci.edu/~babaks/Site/Codes.html	complete
ngs.ics.uci.edu/professor-wins-academy-award	complete
cml.ics.uci.edu/2007/08/2007_jcdl	complete
ngs.ics.uci.edu/semantics-in-multimedia	complete
www.ics.uci.edu/~tproenca	complete
ngs.ics.uci.edu/product-company-in-nagpur	complete
www.ics.uci.edu/~bhore	complete
vision.ics.uci.edu/sccv/2008	complete
www.ics.uci.edu/pub/chimera/dtd	complete
www.ics.uci.edu/~lmartie	complete
www.ics.uci.edu/~softtest/plumber.html	complete
ngs.ics.uci.edu/category/experiential-computing/page/29	complete
ngs.ics.uci.edu/category/experiential-computing/page/28	complete
ngs.ics.uci.edu/future-set-top-boxes	complete
ngs.ics.uci.edu/483	complete
ngs.ics.uci.edu/category/experiential-computing/page/24	complete
ngs.ics.uci.edu/category/experiential-computing/page/27	complete
ngs.ics.uci.edu/category/experiential-computing/page/26	complete
ngs.ics.uci.edu/category/experiential-computing/page/21	complete
ngs.ics.uci.edu/category/experiential-computing/page/20	complete
ngs.ics.uci.edu/category/experiential-computing/page/23	complete
ngs.ics.uci.edu/100-laptop-from-olpc	complete
sdcl.ics.uci.edu/research/past-projects	complete
wics.ics.uci.edu/wics-first-general-meeting	complete
evoke.ics.uci.edu/newsite?page_id=229	complete
ngs.ics.uci.edu/computational-journalism-day-2	complete
ngs.ics.uci.edu/future-media-video	complete
ngs.ics.uci.edu/tag/contextual-reasoning	complete
computableplant.ics.uci.edu/papers/2006/plcb-02-12-12_Wold.pdf 	complete
ngs.ics.uci.edu/mm-grand-challenges	complete
www.ics.uci.edu/~lopes/teaching/cs221W16/index.html	complete
ngs.ics.uci.edu/binford-in-bangalore	complete
www.ics.uci.edu/computing/contact/helpdesk.php	complete
ngs.ics.uci.edu/video-phones-finally	complete
www.ics.uci.edu/about/about_contact.php	complete
www.ics.uci.edu/~kay/courses/i42/hw/labD.html	complete
www.ics.uci.edu/~feldman/LEC11.htm	complete
ngs.ics.uci.edu/emerging-art-of-storytelling	complete
ngs.ics.uci.edu/blog/page/172	complete
jujube.ics.uci.edu/www/learning.html	complete
sdcl.ics.uci.edu/2012/05/isr-research-forum	complete
www.ics.uci.edu/~desaic	complete
www.ics.uci.edu/~mamadoud	complete
sli.ics.uci.edu/extras/cs178/LinearSVM_Demo.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/28	complete
sli.ics.uci.edu/Code/Learners	complete
www.ics.uci.edu/~sjavanma	complete
mcs.ics.uci.edu/career/career-planning	complete
sli.ics.uci.edu/Classes/2010S-295	complete
www.ics.uci.edu/~vpalepu/2013/08/24/Notes-Bash-Shell.html	complete
